tipnames	collection_regionname	collection_countryname	host_simplifiedhost	lat	long
H5N8|2344b|EPI_ISL_3102057|galliformes|bulgaria|3_2_3_1_3_2_1_2|2021-04-26	eastern europe	bulgaria	galliformes-domestic	42.2564257629518	24.8255765075979
H5N8|2344b|EPI_ISL_3102058|galliformes|bulgaria|3_2_3_1_3_2_1_2|2021-05-05	eastern europe	bulgaria	galliformes-domestic	42.2564257629518	24.8255765075979
H5N8|2344b|EPI_ISL_3102059|galliformes|bulgaria|3_2_3_1_3_2_1_2|2021-05-05	eastern europe	bulgaria	galliformes-domestic	42.2564257629518	24.8255765075979
H5N8|2344b|EPI_ISL_3102064|anseriformes|poland|3_2_3_1_3_2_1_2|2021-05-01	eastern europe	poland	anseriformes-wild	52.3269678786096	17.250141052842
H5N8|2344b|EPI_ISL_3102070|ciconiiformes|poland|3_2_3_1_3_2_1_2|2021-05-02	eastern europe	poland	other-bird	52.3411657327183	21.0998506797105
H5N8|2344b|EPI_ISL_3102073|galliformes|poland|3_2_3_1_3_2_1_2|2021-05-14	eastern europe	poland	galliformes-domestic	52.3411657327183	21.0998506797105
H5N8|2344b|EPI_ISL_3102082|anseriformes|italy|3_2_3_1_3_2_1_2|2021-04-08	eastern europe	romania	anseriformes-wild	45.3454976758826	29.3277400515515
H5N8|2344b|EPI_ISL_3128152|anseriformes|sweden|3_2_3_1_3_2_1_2|2021-03-25	northern europe	sweden	anseriformes-wild	60.9480775654018	14.3747945686103
H5N8|2344b|EPI_ISL_3128522|anseriformes|sweden|3_2_3_1_3_2_1_2|2021-04-06	northern europe	sweden	anseriformes-wild	58.2955067014075	12.8595382920252
H5N8|2344b|EPI_ISL_3128523|pelecaniformes|greece|3_2_3_1_3_2_1_2|2021-03-22	southern europe	greece	other-bird	40.9283505289806	23.8878976832222
H5N8|2344b|EPI_ISL_3128524|galliformes|kosovo|3_2_3_1_3_2_1_2|2021-05-31	southern europe	kosovo	galliformes-wild	42.2921134818528	21.1153262409808
H5N8|2344b|EPI_ISL_3128526|galliformes|kosovo|3_2_3_1_3_2_1_2|2021-05-31	southern europe	kosovo	galliformes-domestic	42.912769066854	20.7913344545068
H5N8|2344b|EPI_ISL_3128528|galliformes|kosovo|3_2_3_1_3_2_1_2|2021-06-03	southern europe	kosovo	galliformes-domestic	42.2921134818528	21.1153262409808
H5N8|2344b|EPI_ISL_3128532|galliformes|kosovo|3_2_3_1_3_2_1_2|2021-06-01	southern europe	kosovo	galliformes-domestic	42.2389795413595	20.7297102658013
H5N8|2344b|EPI_ISL_3128533|galliformes|albania|3_2_3_1_3_2_1_2|2021-05-31	southern europe	albania	galliformes-domestic	41.1330587421492	20.0646630993931
H5N8|2344b|EPI_ISL_3128534|galliformes|albania|3_2_3_1_3_2_1_2|2021-06-04	southern europe	albania	galliformes-domestic	41.1330587421492	20.0646630993931
H5N8|2344b|EPI_ISL_3135931|anseriformes|hungary|3_2_3_1_3_2_1_2|2021-03-08	eastern europe	hungary	anseriformes-wild	46.4291346697431	20.2330085562192
H5N8|2344b|EPI_ISL_3138567|accipitriformes|sweden|3_2_3_1_3_2_1_2|2021-03-25	northern europe	sweden	other-bird	58.2955067014075	12.8595382920252
H5N8|2344b|EPI_ISL_3138618|anseriformes|sweden|3_2_3_1_3_2_1_2|2021-04-15	northern europe	sweden	anseriformes-wild	60.9480775654018	14.3747945686103
H5N8|2344b|EPI_ISL_3142391|anseriformes|austria|3_2_3_1_3_2_1_2|2021-04-27	western europe	austria	anseriformes-wild	48.1371934331394	13.9653618911462
H5N8|2344b|EPI_ISL_3143953|accipitriformes|sweden|3_2_3_1_3_2_1_2|2021-04-04	northern europe	sweden	other-bird	55.9474024317265	13.595146733816
H5N8|2344b|EPI_ISL_3314946|accipitriformes|sweden|3_2_3_1_3_2_1_2|2021-03-17	northern europe	sweden	other-bird	55.9474024317265	13.595146733816
H5N8|2344b|EPI_ISL_3315298|anseriformes|sweden|3_2_3_1_3_2_1_2|2021-03-10	northern europe	sweden	anseriformes-wild	55.9474024317265	13.595146733816
H5N8|2344b|EPI_ISL_3319316|anseriformes|sweden|3_2_3_1_3_2_1_2|2021-07-19	northern europe	sweden	anseriformes-wild	57.5128828372686	18.541723046906
H5N8|2344b|EPI_ISL_3319859|anseriformes|sweden|3_2_3_1_3_2_1_2|2021-07-19	northern europe	sweden	anseriformes-wild	57.5128828372686	18.541723046906
H5N8|2344b|EPI_ISL_3950049|anseriformes|sweden|3_2_3_1_3_2_1_2|2021-08-26	northern europe	sweden	anseriformes-wild	59.0743595934023	16.6929745153277
H5N8|2344b|EPI_ISL_4061482|galliformes|nigeria|3_2_3_1_3_2_1_2|2021-02-05	western africa	nigeria	galliformes-domestic	9.58907159716497	8.08769036750384
H5N8|2344b|EPI_ISL_4061483|galliformes|nigeria|3_2_3_1_3_2_1_2|2021-03-01	western africa	nigeria	galliformes-domestic	9.58907159716497	8.08769036750384
H5N8|2344b|EPI_ISL_4396748|galliformes|belgium|3_2_3_1_3_2_1_2|2021-08-30	western europe	belgium	galliformes-domestic	51.0391095671615	4.2420548599892
H5N8|2344b|EPI_ISL_4805852|carnivora|germany|3_2_3_1_3_2_1_2|2021-08-18	western europe	germany	mammal	54.1814850326718	9.81577342948134
H5N8|2344b|EPI_ISL_5049590|galliformes|luxembourg|3_2_3_1_3_2_1_2|2021-09-03	western europe	luxembourg	galliformes-domestic	49.6868212553332	6.34949296820615
H5N8|2344b|EPI_ISL_5057874|anseriformes|germany|3_2_3_1_3_2_1_2|2020-10-30	western europe	germany	anseriformes-wild	54.1814850326718	9.81577342948134
H5N8|2344b|EPI_ISL_5058090|charadriiformes|germany|3_2_3_1_3_2_1_2|2020-11-02	western europe	germany	charadriiformes-wild	53.5463325421189	10.020950289547
H5N8|2344b|EPI_ISL_5061890|anseriformes|germany|3_2_3_1_3_2_1_2|2020-11-18	western europe	germany	anseriformes-domestic	54.1814850326718	9.81577342948134
H5N8|2344b|EPI_ISL_5062851|charadriiformes|germany|3_2_3_1_3_2_1_2|2020-11-02	western europe	germany	charadriiformes-wild	53.7551744161606	12.5509509363277
H5N8|2344b|EPI_ISL_5063706|anseriformes|germany|3_2_3_1_3_2_1_2|2020-11-06	western europe	germany	anseriformes-wild	54.1814850326718	9.81577342948134
H5N8|2344b|EPI_ISL_5067957|anseriformes|germany|3_2_3_1_3_2_1_2|2021-01-04	western europe	germany	anseriformes-domestic	52.7642105761026	9.16783937293005
H5N8|2344b|EPI_ISL_5095322|galliformes|germany|3_2_3_1_3_2_1_2|2021-01-11	western europe	germany	galliformes-domestic	52.7642105761026	9.16783937293005
H5N8|2344b|EPI_ISL_5095336|anseriformes|germany|3_2_3_1_3_2_1_2|2020-12-17	western europe	germany	anseriformes-wild	52.7642105761026	9.16783937293005
H5N8|2344b|EPI_ISL_5095650|galliformes|germany|3_2_3_1_3_2_1_2|2021-01-30	western europe	germany	galliformes-domestic	52.4686720071996	13.4043192497063
H5N8|2344b|EPI_ISL_5096070|anseriformes|germany|3_2_3_1_3_2_1_2|2021-01-20	western europe	germany	anseriformes-wild	53.7551744161606	12.5509509363277
H5N8|2344b|EPI_ISL_5098142|anseriformes|germany|3_2_3_1_3_2_1_2|2021-01-18	western europe	germany	anseriformes-wild	49.9110600051883	7.45203480158582
H5N8|2344b|EPI_ISL_5098144|anseriformes|germany|3_2_3_1_3_2_1_2|2021-02-01	western europe	germany	anseriformes-domestic	53.7551744161606	12.5509509363277
H5N8|2344b|EPI_ISL_5098153|anseriformes|germany|3_2_3_1_3_2_1_2|2020-11-19	western europe	germany	anseriformes-wild	52.7642105761026	9.16783937293005
H5N8|2344b|EPI_ISL_5098158|galliformes|germany|3_2_3_1_3_2_1_2|2021-02-15	western europe	germany	galliformes-domestic	52.4686720071996	13.4043192497063
H5N8|2344b|EPI_ISL_5099367|galliformes|germany|3_2_3_1_3_2_1_2|2021-02-07	western europe	germany	galliformes-domestic	48.9386109033625	11.4278546586472
H5N8|2344b|EPI_ISL_5100056|galliformes|germany|3_2_3_1_3_2_1_2|2021-02-28	western europe	germany	galliformes-domestic	52.7642105761026	9.16783937293005
H5N8|2344b|EPI_ISL_5100599|galliformes|germany|3_2_3_1_3_2_1_2|2021-03-03	western europe	germany	galliformes-domestic	52.7642105761026	9.16783937293005
H5N8|2344b|EPI_ISL_5102136|galliformes|germany|3_2_3_1_3_2_1_2|2021-03-02	western europe	germany	galliformes-domestic	48.9386109033625	11.4278546586472
H5N8|2344b|EPI_ISL_5115614|galliformes|germany|3_2_3_1_3_2_1_2|2021-02-26	western europe	germany	galliformes-domestic	52.5015246825321	13.4019638192194
H5N8|2344b|EPI_ISL_5115621|galliformes|germany|3_2_3_1_3_2_1_2|2021-03-04	western europe	germany	galliformes-domestic	53.7551744161606	12.5509509363277
H5N8|2344b|EPI_ISL_5115967|galliformes|germany|3_2_3_1_3_2_1_2|2021-03-05	western europe	germany	galliformes-domestic	54.1814850326718	9.81577342948134
H5N8|2344b|EPI_ISL_5116063|anseriformes|germany|3_2_3_1_3_2_1_2|2021-02-26	western europe	germany	anseriformes-wild	50.5991757228504	9.0260509036638
H5N8|2344b|EPI_ISL_5116172|anseriformes|germany|3_2_3_1_3_2_1_2|2021-03-02	western europe	germany	anseriformes-wild	50.5991757228504	9.0260509036638
H5N8|2344b|EPI_ISL_5143417|galliformes|germany|3_2_3_1_3_2_1_2|2021-03-10	western europe	germany	galliformes-domestic	52.4686720071996	13.4043192497063
H5N8|2344b|EPI_ISL_5143583|galliformes|germany|3_2_3_1_3_2_1_2|2021-03-24	western europe	germany	galliformes-domestic	50.9034036811626	11.0265393979066
H5N8|2344b|EPI_ISL_5143586|galliformes|germany|3_2_3_1_3_2_1_2|2021-03-24	western europe	germany	galliformes-domestic	51.0528694457593	13.3447264729352
H5N8|2344b|EPI_ISL_5143995|anseriformes|germany|3_2_3_1_3_2_1_2|2021-03-21	western europe	germany	anseriformes-domestic	52.0090264158216	11.7027467770331
H5N8|2344b|EPI_ISL_5145796|anseriformes|germany|3_2_3_1_3_2_1_2|2021-07-20	western europe	germany	anseriformes-wild	52.7642105761026	9.16783937293005
H5N8|2344b|EPI_ISL_5145921|galliformes|germany|3_2_3_1_3_2_1_2|2021-03-24	western europe	germany	galliformes-domestic	48.5335196122676	9.04442576424602
H5N8|2344b|EPI_ISL_5146288|galliformes|germany|3_2_3_1_3_2_1_2|2021-03-31	western europe	germany	galliformes-domestic	51.4777551092159	7.5539349720828
H5N8|2344b|EPI_ISL_5260416|charadriiformes|china|3_2_3_1_3_2_1_2|2021-02-22	eastern asia	china	charadriiformes-wild	36.3536638777003	118.136153809721
H5N8|2344b|EPI_ISL_5260418|anseriformes|china|3_2_3_1_3_2_1_2|2021-01-25	eastern asia	china	anseriformes-wild	40.1838367941588	116.40878248942
H5N8|2344b|EPI_ISL_5260421|anseriformes|china|3_2_3_1_3_2_1_2|2021-02-01	eastern asia	china	anseriformes-wild	23.82591453975	108.782865094166
H5N8|2344b|EPI_ISL_5260444|anseriformes|china|3_2_3_1_3_2_1_2|2021-03-09	eastern asia	china	anseriformes-wild	27.6016362656629	115.709570895796
H5N8|2344b|EPI_ISL_5260445|anseriformes|china|3_2_3_1_3_2_1_2|2021-04-27	eastern asia	china	anseriformes-wild	39.5182972347816	116.100714730353
H5N8|2344b|EPI_ISL_5260446|anseriformes|china|3_2_3_1_3_2_1_2|2021-05-11	eastern asia	china	anseriformes-wild	23.82591453975	108.782865094166
H5N8|2344b|EPI_ISL_5260447|anseriformes|china|3_2_3_1_3_2_1_2|2021-04-22	eastern asia	china	anseriformes-wild	33.8761853651454	113.614527263456
H5N8|2344b|EPI_ISL_5260448|anseriformes|china|3_2_3_1_3_2_1_2|2021-03-19	eastern asia	china	anseriformes-wild	27.5978523947888	111.713471439142
H5N8|2344b|EPI_ISL_5260449|anseriformes|china|3_2_3_1_3_2_1_2|2021-03-24	eastern asia	china	anseriformes-wild	32.9645721858222	119.470797338049
H5N8|2344b|EPI_ISL_5260450|anseriformes|china|3_2_3_1_3_2_1_2|2021-03-09	eastern asia	china	anseriformes-wild	29.1745873279179	120.086382279697
H5N8|2344b|EPI_ISL_5260451|anseriformes|china|3_2_3_1_3_2_1_2|2021-04-13	eastern asia	china	anseriformes-wild	41.2987124958383	122.600275282862
H5N8|2344b|EPI_ISL_5260452|anseriformes|china|3_2_3_1_3_2_1_2|2021-01-20	eastern asia	china	anseriformes-wild	23.33624359406	113.398153372919
H5N8|2344b|EPI_ISL_5260455|anseriformes|china|3_2_3_1_3_2_1_2|2021-02-22	eastern asia	china	anseriformes-wild	36.3536638777003	118.136153809721
H5N8|2344b|EPI_ISL_5260459|anseriformes|china|3_2_3_1_3_2_1_2|2021-01-23	eastern asia	china	anseriformes-wild	36.3536638777003	118.136153809721
H5N8|2344b|EPI_ISL_5260467|podicipediformes|china|3_2_3_1_3_2_1_2|2021-06-05	eastern asia	china	other-bird	35.1531910315733	108.845281415025
H5N8|2344b|EPI_ISL_5260468|podicipediformes|china|3_2_3_1_3_2_1_2|2021-06-15	eastern asia	china	other-bird	37.2602231520297	106.161545856493
H5N8|2344b|EPI_ISL_5260469|anseriformes|china|3_2_3_1_3_2_1_2|2021-01-26	eastern asia	china	anseriformes-wild	32.9645721858222	119.470797338049
H5N8|2344b|EPI_ISL_5863641|anseriformes|united_states|3_2_3_1_3_2_1_2|2020-10-09	northern america	united states	anseriformes-wild	32.6403385373358	-83.4405725551842
H5N8|2344b|EPI_ISL_5863650|anseriformes|united_states|3_2_3_1_3_2_1_2|2020-12-29	northern america	united states	anseriformes-wild	32.6403385373358	-83.4405725551842
H5N8|2344b|EPI_ISL_5865417|anseriformes|united_states|3_2_3_1_3_2_1_2|2020-10-02	northern america	united states	anseriformes-domestic	32.6403385373358	-83.4405725551842
H5N8|2344b|EPI_ISL_5865695|anseriformes|united_states|3_2_3_1_3_2_1_2|2020-09-29	northern america	united states	anseriformes-wild	32.6403385373358	-83.4405725551842
H5N8|2344b|EPI_ISL_591075|anseriformes|netherlands|3_2_3_1_3_2_1_2|2020-10-17	western europe	netherlands	anseriformes-wild	52.083727924893	5.16763788059654
H5N8|2344b|EPI_ISL_603132|galliformes|netherlands|3_2_3_1_3_2_1_2|2020-10-28	western europe	netherlands	galliformes-domestic	52.0617180422494	5.94466833784019
H5N8|2344b|EPI_ISL_603136|anseriformes|netherlands|3_2_3_1_3_2_1_2|2020-10-16	western europe	netherlands	anseriformes-wild	52.2573048104135	5.56251311224367
H5N8|2344b|EPI_ISL_614400|anseriformes|germany|3_2_3_1_3_2_1_2|2020-10-28	western europe	germany	anseriformes-wild	54.1814850326718	9.81577342948134
H5N8|2344b|EPI_ISL_614401|anseriformes|kazakhstan|3_2_3_1_3_2_1_2|2020-09-23	central asia	kazakhstan	anseriformes-wild	51.7623557428944	69.9739209295215
H5N8|2344b|EPI_ISL_615065|anseriformes|kazakhstan|3_2_3_1_3_2_1_2|2020-09-22	central asia	kazakhstan	anseriformes-domestic	51.5322283786231	64.0853293002361
H5N8|2344b|EPI_ISL_615073|anseriformes|kazakhstan|3_2_3_1_3_2_1_2|2020-09-19	central asia	kazakhstan	anseriformes-domestic	53.8421826489217	69.2722074369824
H5N8|2344b|EPI_ISL_623074|galliformes|iraq|3_2_3_1_3_2_1_2|2020-05-12	western asia	iraq	galliformes-domestic	35.9913317126514	42.4617230992077
H5N8|2344b|EPI_ISL_623075|galliformes|netherlands|3_2_3_1_3_2_1_2|2020-11-04	western europe	netherlands	galliformes-domestic	52.0617180422494	5.94466833784019
H5N8|2344b|EPI_ISL_625672|anseriformes|china|3_2_3_1_3_2_1_2|2020-10-17	eastern asia	china	anseriformes-wild	44.083329648604	113.188484632426
H5N8|2344b|EPI_ISL_637098|anseriformes|russia|3_2_3_1_3_2_1_2|2020-07-31	central asia	russia	anseriformes-wild	54.4531161547399	60.406021972363
H5N8|2344b|EPI_ISL_644130|anseriformes|russia|3_2_3_1_3_2_1_2|2020-08-17	central asia	russia	anseriformes-wild	56.0596108837778	73.3669499849514
H5N8|2344b|EPI_ISL_644160|galliformes|russia|3_2_3_1_3_2_1_2|2020-08-06	central asia	russia	galliformes-domestic	54.4531161547399	60.406021972363
H5N8|2344b|EPI_ISL_653919|anseriformes|netherlands|3_2_3_1_3_2_1_2|2020-10-27	western europe	netherlands	anseriformes-wild	52.5811544669078	4.87272777813315
H5N8|2344b|EPI_ISL_653920|galliformes|netherlands|3_2_3_1_3_2_1_2|2020-11-20	western europe	netherlands	galliformes-domestic	53.1100430768808	5.84863928632393
H5N8|2344b|EPI_ISL_654821|galliformes|russia|3_2_3_1_3_2_1_2|2020-09-15	eastern europe	russia	galliformes-domestic	51.5994582882348	46.8369479833559
H5N8|2344b|EPI_ISL_654827|anseriformes|russia|3_2_3_1_3_2_1_2|2020-09-03	central asia	russia	anseriformes-wild	56.0596108837778	73.3669499849514
H5N8|2344b|EPI_ISL_654833|galliformes|russia|3_2_3_1_3_2_1_2|2020-09-08	central asia	russia	galliformes-domestic	54.4531161547399	60.406021972363
H5N8|2344b|EPI_ISL_654837|galliformes|russia|3_2_3_1_3_2_1_2|2020-08-27	central asia	russia	galliformes-domestic	55.4734051858522	64.8219230597649
H5N8|2344b|EPI_ISL_654839|anseriformes|russia|3_2_3_1_3_2_1_2|2020-08-27	central asia	russia	anseriformes-wild	55.4734051858522	64.8219230597649
H5N8|2344b|EPI_ISL_666890|galliformes|croatia|3_2_3_1_3_2_1_2|2020-11-17	southern europe	croatia	galliformes-domestic	46.0941050136215	16.8104817428003
H5N8|2344b|EPI_ISL_667810|galliformes|france|3_2_3_1_3_2_1_2|2020-11-10	western europe	france	galliformes-domestic	42.1497137840693	9.10513916746533
H5N8|2344b|EPI_ISL_6829497|gruiformes|japan|3_2_3_1_3_2_1_2|2021-11-19	eastern asia	japan	other-bird	30.9949222722596	130.419711465505
H5N8|2344b|EPI_ISL_6829536|galliformes|japan|3_2_3_1_3_2_1_2|2021-11-14	eastern asia	japan	galliformes-domestic	30.9949222722596	130.419711465505
H5N8|2344b|EPI_ISL_710508|anseriformes|united_kingdom|3_2_3_1_3_2_1_2|2020-10-30	northern europe	united kingdom	anseriformes-wild	54.0438440515314	-2.78687513666638
H5N8|2344b|EPI_ISL_710538|galliformes|netherlands|3_2_3_1_3_2_1_2|2020-12-02	western europe	netherlands	galliformes-domestic	52.5811544669078	4.87272777813315
H5N8|2344b|EPI_ISL_710539|galliformes|netherlands|3_2_3_1_3_2_1_2|2020-12-06	western europe	netherlands	galliformes-domestic	53.1100430768808	5.84863928632393
H5N8|2344b|EPI_ISL_711058|anseriformes|netherlands|3_2_3_1_3_2_1_2|2020-12-02	western europe	netherlands	anseriformes-wild	52.083727924893	5.16763788059654
H5N8|2344b|EPI_ISL_718223|anseriformes|sweden|3_2_3_1_3_2_1_2|2020-11-15	northern europe	sweden	anseriformes-wild	57.5128828372686	18.541723046906
H5N8|2344b|EPI_ISL_7192735|anseriformes|china|3_2_3_1_3_2_1_2|2021-01	eastern asia	china	anseriformes-wild	30.6066264180489	102.711402322843
H5N8|2344b|EPI_ISL_7379465|anseriformes|china|3_2_3_1_3_2_1_2|2021-01	eastern asia	china	anseriformes-wild	33.8761853651454	113.614527263456
H5N8|2344b|EPI_ISL_7380813|anseriformes|china|3_2_3_1_3_2_1_2|2021-03	eastern asia	china	anseriformes-wild	23.33624359406	113.398153372919
H5N8|2344b|EPI_ISL_7381026|galliformes|china|3_2_3_1_3_2_1_2|2021-03	eastern asia	china	galliformes-domestic	41.2987124958383	122.600275282862
H5N8|2344b|EPI_ISL_7381115|anseriformes|china|3_2_3_1_3_2_1_2|2021-06	eastern asia	china	anseriformes-wild	41.2987124958383	122.600275282862
H5N8|2344b|EPI_ISL_7381397|anseriformes|china|3_2_3_1_3_2_1_2|2021-05	eastern asia	china	anseriformes-wild	36.3536638777003	118.136153809721
H5N8|2344b|EPI_ISL_7381695|anseriformes|china|3_2_3_1_3_2_1_2|2021-08	eastern asia	china	anseriformes-wild	23.33624359406	113.398153372919
H5N8|2344b|EPI_ISL_739684|anseriformes|russia|3_2_3_1_3_2_1_2|2020-09-15	central asia	russia	anseriformes-wild	55.2762232202593	79.7845914423443
H5N8|2344b|EPI_ISL_739686|galliformes|kazakhstan|3_2_3_1_3_2_1_2|2020-09-18	central asia	kazakhstan	galliformes-domestic	53.8421826489217	69.2722074369824
H5N8|2344b|EPI_ISL_7458702|anseriformes|china|3_2_3_1_3_2_1_2|2021-03	eastern asia	china	anseriformes-wild	36.3536638777003	118.136153809721
H5N8|2344b|EPI_ISL_7589566|galliformes|belgium|3_2_3_1_3_2_1_2|2021-04-09	western europe	belgium	galliformes-domestic	50.3127973408239	5.0143267931739
H5N8|2344b|EPI_ISL_7623043|charadriiformes|belgium|3_2_3_1_3_2_1_2|2021-01-11	western europe	belgium	charadriiformes-wild	51.0391095671615	4.2420548599892
H5N8|2344b|EPI_ISL_7623789|galliformes|belgium|3_2_3_1_3_2_1_2|2021-07-12	western europe	belgium	galliformes-domestic	51.0391095671615	4.2420548599892
H5N8|2344b|EPI_ISL_7624142|galliformes|belgium|3_2_3_1_3_2_1_2|2021-09-09	western europe	belgium	galliformes-domestic	50.3127973408239	5.0143267931739
H5N8|2344b|EPI_ISL_775253|anseriformes|netherlands|3_2_3_1_3_2_1_2|2020-12-15	western europe	netherlands	anseriformes-wild	52.0617180422494	5.94466833784019
H5N8|2344b|EPI_ISL_775266|charadriiformes|netherlands|3_2_3_1_3_2_1_2|2020-12-17	western europe	netherlands	charadriiformes-wild	52.5266976905946	5.60009163363913
H5N8|2344b|EPI_ISL_775267|galliformes|netherlands|3_2_3_1_3_2_1_2|2021-01-04	western europe	netherlands	galliformes-domestic	51.5616727876811	5.19541346074046
H5N8|2344b|EPI_ISL_7778753|strigiformes|estonia|3_2_3_1_3_2_1_2|2021-09-19	northern europe	estonia	other-bird	58.6717397518952	25.5522615433491
H5N8|2344b|EPI_ISL_7778757|anseriformes|estonia|3_2_3_1_3_2_1_2|2021-03-02	northern europe	estonia	anseriformes-wild	58.6717397518952	25.5522615433491
H5N8|2344b|EPI_ISL_7778762|galliformes|estonia|3_2_3_1_3_2_1_2|2021-02-18	northern europe	estonia	galliformes-domestic	58.6717397518952	25.5522615433491
H5N8|2344b|EPI_ISL_7778764|accipitriformes|finland|3_2_3_1_3_2_1_2|2021-07-01	northern europe	finland	other-bird	64.2398144022788	26.1623842060791
H5N8|2344b|EPI_ISL_7778767|anseriformes|finland|3_2_3_1_3_2_1_2|2021-08-01	northern europe	finland	anseriformes-wild	64.2398144022788	26.1623842060791
H5N8|2344b|EPI_ISL_7778770|anseriformes|finland|3_2_3_1_3_2_1_2|2021-01-01	northern europe	finland	anseriformes-wild	64.2398144022788	26.1623842060791
H5N8|2344b|EPI_ISL_7778771|galliformes|finland|3_2_3_1_3_2_1_2|2021-02-01	northern europe	finland	galliformes-wild	64.2398144022788	26.1623842060791
H5N8|2344b|EPI_ISL_7778777|anseriformes|norway|3_2_3_1_3_2_1_2|2021-06-21	northern europe	norway	anseriformes-wild	63.9836330810339	12.3044196327525
H5N8|2344b|EPI_ISL_7778779|anseriformes|norway|3_2_3_1_3_2_1_2|2021-07-01	northern europe	norway	anseriformes-wild	63.9836330810339	12.3044196327525
H5N8|2344b|EPI_ISL_779129|galliformes|poland|3_2_3_1_3_2_1_2|2020-12-01	eastern europe	poland	galliformes-domestic	52.3411657327183	21.0998506797105
H5N8|2344b|EPI_ISL_813979|falconiformes|ireland|3_2_3_1_3_2_1_2|2020-11	northern europe	ireland	other-bird	53.1625189533631	-8.16313556364258
H5N8|2344b|EPI_ISL_8215653|anseriformes|china|3_2_3_1_3_2_1_2|2021-05-15	eastern asia	china	anseriformes-wild	31.7354796576819	88.2546629070738
H5N8|2344b|EPI_ISL_8215687|charadriiformes|china|3_2_3_1_3_2_1_2|2021-05-17	eastern asia	china	charadriiformes-wild	31.7354796576819	88.2546629070738
H5N8|2344b|EPI_ISL_826283|galliformes|sweden|3_2_3_1_3_2_1_2|2020-12-21	northern europe	sweden	galliformes-domestic	55.9474024317265	13.595146733816
H5N8|2344b|EPI_ISL_826296|anseriformes|sweden|3_2_3_1_3_2_1_2|2020-12-15	northern europe	sweden	anseriformes-wild	55.9474024317265	13.595146733816
H5N8|2344b|EPI_ISL_826457|galliformes|sweden|3_2_3_1_3_2_1_2|2021-01-02	northern europe	sweden	galliformes-domestic	55.9474024317265	13.595146733816
H5N8|2344b|EPI_ISL_977595|anseriformes|china|3_2_3_1_3_2_1_2|2020-12-31	eastern asia	china	anseriformes-wild	37.5496375119255	112.274268590565
H5N8|2344b|EPI_ISL_977599|anseriformes|china|3_2_3_1_3_2_1_2|2020-12-21	eastern asia	china	anseriformes-wild	40.1838367941588	116.40878248942
H5N8|2344b|EPI_ISL_978902|galliformes|japan|3_2_3_1_3_2_1_2|2021-01-30	eastern asia	japan	galliformes-domestic	32.1919114758892	131.298614512671
H5N8|2344b|EPI_ISL_978916|anseriformes|japan|3_2_3_1_3_2_1_2|2021-02-01	eastern asia	japan	anseriformes-wild	36.3027610877484	140.318971903473
H5N8|2344b|EPI_ISL_984670|anseriformes|denmark|3_2_3_1_3_2_1_2|2020-11-04	northern europe	denmark	anseriformes-wild	55.3568797999445	9.45020901930698
H5N8|2344b|EPI_ISL_984693|anseriformes|denmark|3_2_3_1_3_2_1_2|2020-11-07	northern europe	denmark	anseriformes-wild	55.2791973821106	11.7026524381832
H5N8|2344b|EPI_ISL_984694|anseriformes|denmark|3_2_3_1_3_2_1_2|2020-11-09	northern europe	denmark	anseriformes-wild	57.0522607274982	9.67257639647962
H5N8|2344b|EPI_ISL_984695|galliformes|denmark|3_2_3_1_3_2_1_2|2020-11-15	northern europe	denmark	galliformes-domestic	56.2490598335433	9.39675377639095
H5N8|2344b|EPI_ISL_985187|anseriformes|south_korea|3_2_3_1_3_2_1_2|2020-12-10	eastern asia	south korea	anseriformes-wild	34.8733358026855	126.897223705092
H5N8|2344b|EPI_ISL_985194|anseriformes|south_korea|3_2_3_1_3_2_1_2|2020-12-14	eastern asia	south korea	anseriformes-wild	36.5298116066164	126.847825775926
H5N8|2344b|EPI_ISL_985207|galliformes|south_korea|3_2_3_1_3_2_1_2|2020-12-25	eastern asia	south korea	galliformes-domestic	36.3474789243827	128.748576389097
H5N8|2344b|EPI_ISL_985211|anseriformes|south_korea|3_2_3_1_3_2_1_2|2020-12-28	eastern asia	south korea	anseriformes-wild	35.7159281817874	127.140659781938
H5N8|2344b|EPI_ISL_985224|galliformes|japan|3_2_3_1_3_2_1_2|2021-02-07	eastern asia	japan	galliformes-domestic	35.5094511865639	140.198261340312
H5N8|2344b|EPI_ISL_985231|galliformes|japan|3_2_3_1_3_2_1_2|2021-02-06	eastern asia	japan	galliformes-domestic	32.1919114758892	131.298614512671
H5N8|2344b|EPI_ISL_996003|galliformes|united_kingdom|3_2_3_1_3_2_1_2|2021-01-05	northern europe	united kingdom	galliformes-domestic	54.0438440515314	-2.78687513666638
H5N8|2344b|EPI_ISL_china_2|galliformes|china|3_2_3_1_3_2_1_2|2021-05-31	eastern asia	china	galliformes-domestic	31.8128943962267	117.235219497068
H5N8|2344b|EPI_ISL_china_4|galliformes|china|3_2_3_1_3_2_1_2|2021-06-26	eastern asia	china	galliformes-domestic	31.8128943962267	117.235219497068
