tipnames,virus_subtype,isolate_id,isolate_name,collection_date,collection_datemonth,collection_dateyear,host_class,host_order,host_family,host_sciname,host_commonname,host_isbird,host_isdomestic,host_simplifiedhost,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,collection_original,profile_lab,cluster_profile,cluster_label,clade,collection_tipdate,cluster_number,collection_dateerror
H5N1|2344b|EPI_ISL_17851860|galliformes|united_states|5_4_9_1_2_1_1_1|2022-08-31,H5N1,EPI_ISL_17851860,A/silver_pheasant/Ohio/OH22-20552/2022,2022-08-31,2022-08,2022,Aves,galliformes,phasianidae,lophura nycthemera,silver pheasant,TRUE,wild,galliformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,ohio,us.oh,40.470536265191,-82.6389467524245,NA,NA,5_4_9_1_2_1_1_1,H5N1/2022/R29_NAmerica,2344b,2022-08-31,cluster004,FALSE
H5N1|2344b|EPI_ISL_17851873|galliformes|united_states|5_4_9_1_2_1_1_1|2022-09-12,H5N1,EPI_ISL_17851873,A/chicken/Ohio/OH22-21172-2/2022,2022-09-12,2022-09,2022,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,ohio,us.oh,40.470536265191,-82.6389467524245,NA,NA,5_4_9_1_2_1_1_1,H5N1/2022/R29_NAmerica,2344b,2022-09-12,cluster004,FALSE
H5N1|2344b|EPI_ISL_17851854|galliformes|united_states|5_4_9_1_2_1_1_1|2022-09-12,H5N1,EPI_ISL_17851854,A/turkey/Ohio/OH22-21172-1/2022,2022-09-12,2022-09,2022,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,ohio,us.oh,40.470536265191,-82.6389467524245,NA,NA,5_4_9_1_2_1_1_1,H5N1/2022/R29_NAmerica,2344b,2022-09-12,cluster004,FALSE
H5N1|2344b|EPI_ISL_17851850|anseriformes|united_states|5_4_9_1_2_1_1_1|2022-08-31,H5N1,EPI_ISL_17851850,A/duck/Ohio/OH22-20551/2022,2022-08-31,2022-08,2022,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,ohio,us.oh,40.470536265191,-82.6389467524245,NA,NA,5_4_9_1_2_1_1_1,H5N1/2022/R29_NAmerica,2344b,2022-08-31,cluster004,FALSE
H5N1|2344b|EPI_ISL_17851876|galliformes|united_states|5_4_9_1_2_1_1_1|2022-11-03,H5N1,EPI_ISL_17851876,A/chicken/Ohio/OH22-26275-1/2022,2022-11-03,2022-11,2022,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,ohio,us.oh,40.470536265191,-82.6389467524245,NA,NA,5_4_9_1_2_1_1_1,H5N1/2022/R29_NAmerica,2344b,2022-11-03,cluster004,FALSE
H5N1|2344b|EPI_ISL_17851903|galliformes|united_states|5_4_9_1_2_1_1_1|2022-11-03,H5N1,EPI_ISL_17851903,A/chicken/Ohio/OH22-26275-3/2022,2022-11-03,2022-11,2022,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,ohio,us.oh,40.470536265191,-82.6389467524245,NA,NA,5_4_9_1_2_1_1_1,H5N1/2022/R29_NAmerica,2344b,2022-11-03,cluster004,FALSE
H5N1|2344b|EPI_ISL_17851880|galliformes|united_states|5_4_9_1_2_1_1_1|2022-11-03,H5N1,EPI_ISL_17851880,A/chicken/Ohio/OH22-26275-2/2022,2022-11-03,2022-11,2022,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,ohio,us.oh,40.470536265191,-82.6389467524245,NA,NA,5_4_9_1_2_1_1_1,H5N1/2022/R29_NAmerica,2344b,2022-11-03,cluster004,FALSE
H3N8|NA|EPI_ISL_16215780|anseriformes|canada|NA|2022-08-22,H3N8,EPI_ISL_16215780,A/Mallard/Alberta/357/2022,2022-08-22,2022-08,2022,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern america,canada,can,60.4247452861293,-96.5129185126773,alberta,ca.ab,54.9859148218572,-114.405475342745,NA,NA,NA,NA,2344b,2022-08-22,cluster004,FALSE
H5N1|2344b|EPI_ISL_17394090|anseriformes|canada|5_4_9_1_2_1_1_1|2022-08-19,H5N1,EPI_ISL_17394090,A/Blue_Winged_teal/MB/FAV-0913/2022,2022-08-19,2022-08,2022,Aves,anseriformes,anatidae,spatula discors,blue-winged teal,TRUE,wild,anseriformes-wild,northern america,canada,can,60.4247452861293,-96.5129185126773,manitoba,ca.mb,54.7409130620601,-97.4886310680955,NA,NA,5_4_9_1_2_1_1_1,H5N1/2022/R29_NAmerica,2344b,2022-08-19,cluster004,FALSE
H3N8|NA|EPI_ISL_16919035|anseriformes|canada|NA|2022-08-20,H3N8,EPI_ISL_16919035,A/Mallard/Alberta/56/2022,2022-08-20,2022-08,2022,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern america,canada,can,60.4247452861293,-96.5129185126773,alberta,ca.ab,54.9859148218572,-114.405475342745,NA,NA,NA,NA,NA,2022-08-20,clusterNA,FALSE
H4N6|NA|EPI_ISL_16215976|anseriformes|canada|NA|2022-08-23,H4N6,EPI_ISL_16215976,A/Northern_Pintail/Alberta/516/2022,2022-08-23,2022-08,2022,Aves,anseriformes,anatidae,anas acuta,northern pintail,TRUE,wild,anseriformes-wild,northern america,canada,can,60.4247452861293,-96.5129185126773,alberta,ca.ab,54.9859148218572,-114.405475342745,NA,NA,NA,NA,NA,2022-08-23,clusterNA,FALSE
H3N8|NA|EPI_ISL_16215776|anseriformes|canada|NA|2022-08-22,H3N8,EPI_ISL_16215776,A/Mallard/Alberta/361/2022,2022-08-22,2022-08,2022,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern america,canada,can,60.4247452861293,-96.5129185126773,alberta,ca.ab,54.9859148218572,-114.405475342745,NA,NA,NA,NA,NA,2022-08-22,clusterNA,FALSE
H3N8|NA|EPI_ISL_16215775|anseriformes|canada|NA|2022-08-22,H3N8,EPI_ISL_16215775,A/Mallard/Alberta/362/2022,2022-08-22,2022-08,2022,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern america,canada,can,60.4247452861293,-96.5129185126773,alberta,ca.ab,54.9859148218572,-114.405475342745,NA,NA,NA,NA,NA,2022-08-22,clusterNA,FALSE
H3N8|NA|EPI_ISL_16215766|anseriformes|canada|NA|2022-08-22,H3N8,EPI_ISL_16215766,A/Mallard/Alberta/359/2022,2022-08-22,2022-08,2022,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern america,canada,can,60.4247452861293,-96.5129185126773,alberta,ca.ab,54.9859148218572,-114.405475342745,NA,NA,NA,NA,NA,2022-08-22,clusterNA,FALSE
